"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"5509","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","97954","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2023-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"5510","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","97791","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2023-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"5511","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","97697","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2023-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"5512","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","97540","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2023-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"5513","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","97391","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2023-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"5514","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","97276","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2023-04-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"5515","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","97068","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2023-03-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"5516","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","96970","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2022-11-23,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5517","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","96913","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2022-10-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5518","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","96870","0000000134","Onde OFB","2","Ecoulement non visible",-3.627956606,48.121983281,2022-10-12,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5519","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","96817","0000000134","Onde OFB","3","Assec",-3.627956606,48.121983281,2022-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5520","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","96714","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2022-09-08,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5521","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","96639","0000000134","Onde OFB","3","Assec",-3.627956606,48.121983281,2022-08-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5522","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","96556","0000000134","Onde OFB","3","Assec",-3.627956606,48.121983281,2022-08-08,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5523","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","96459","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2022-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5524","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","96396","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2022-07-12,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5525","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","96270","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2022-06-21,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5526","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","96145","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2022-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"5527","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","95890","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2021-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"5528","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","95799","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2021-08-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"5529","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","95710","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2021-07-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"5530","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","95526","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2021-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"5531","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","95424","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2021-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"5532","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","95363","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2021-05-05,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2021
"5533","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","95107","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2020-09-22,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"5534","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","94979","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2020-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"5535","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","94873","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2020-08-10,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"5536","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","94817","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2020-07-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"5537","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","94631","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2020-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"5538","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","94537","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2020-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"5539","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","91510","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2019-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"5540","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","90454","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2019-08-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"5541","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","89452","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2019-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"5542","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","88550","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2019-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"5543","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","87409","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2019-05-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"5544","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","83900","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2018-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"5545","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","82655","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2018-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"5546","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","81462","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2018-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"5547","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","80800","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2018-06-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"5548","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","79604","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2018-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"5549","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","78902","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2017-10-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"5550","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","78901","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2017-09-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"5551","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","78900","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2017-08-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"5552","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","74305","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2017-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"5553","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","73850","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2017-07-17,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"5554","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","73500","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2017-06-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"5555","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","71970","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2017-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"5556","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","71551","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2017-04-24,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"5557","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","70950","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2017-01-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"5558","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","70350","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2016-11-08,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"5559","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","69174","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2016-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"5560","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","68550","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2016-09-13,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"5561","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","68360","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2016-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"5562","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","68173","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2016-07-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"5563","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","68131","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2016-06-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"5564","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","67958","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2016-05-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"5565","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","67547","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2015-09-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"5566","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","67393","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2015-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"5567","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","67294","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2015-07-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"5568","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","67192","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2015-07-20,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2015
"5569","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","67070","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2015-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"5570","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","66862","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2015-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"5571","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","65701","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2014-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"5572","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","64905","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2014-08-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"5573","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","63854","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2014-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"5574","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","63062","0000000134","Onde OFB","1","Ecoulement visible",-3.627956606,48.121983281,2014-06-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"5575","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","62202","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2014-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"5576","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","1157","0000000134","Onde OFB","1f","Ecoulement visible faible",-3.627956606,48.121983281,2013-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"5577","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","1029","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2013-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"5578","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","961","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"5579","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","871","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2013-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"5580","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","734","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2013-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"5581","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","544","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2012-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"5582","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","484","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2012-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"5583","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","349","0000000134","Onde OFB",NA,"Donnée manquante",-3.627956606,48.121983281,2012-07-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"5584","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","207","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"5585","J4734012","ruisseau du moulin","56","Morbihan","56066","GOURIN","53","Bretagne","04","Loire-Bretagne","J4734500","ruisseau du moulin","130","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.627956606,48.121983281,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"5586","J4803011","ISOLE","29","Finistère","29274","SCAER","53","Bretagne","04","Loire-Bretagne","J48-0300","l'Isole","104401","0000000134","Onde OFB","1","Ecoulement visible",-3.736108361,48.084171493,2025-09-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"5587","J4803011","ISOLE","29","Finistère","29274","SCAER","53","Bretagne","04","Loire-Bretagne","J48-0300","l'Isole","103002","0000000134","Onde OFB","2","Ecoulement non visible",-3.736108361,48.084171493,2025-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"5588","J4803011","ISOLE","29","Finistère","29274","SCAER","53","Bretagne","04","Loire-Bretagne","J48-0300","l'Isole","102405","0000000134","Onde OFB","2","Ecoulement non visible",-3.736108361,48.084171493,2025-08-07,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"5589","J4803011","ISOLE","29","Finistère","29274","SCAER","53","Bretagne","04","Loire-Bretagne","J48-0300","l'Isole","102150","0000000134","Onde OFB","1f","Ecoulement visible faible",-3.736108361,48.084171493,2025-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"5590","J4803011","ISOLE","29","Finistère","29274","SCAER","53","Bretagne","04","Loire-Bretagne","J48-0300","l'Isole","101700","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.736108361,48.084171493,2025-07-07,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"5591","J4803011","ISOLE","29","Finistère","29274","SCAER","53","Bretagne","04","Loire-Bretagne","J48-0300","l'Isole","101100","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-3.736108361,48.084171493,2025-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"5592","J4803011","ISOLE","29","Finistère","29274","SCAER","53","Bretagne","04","Loire-Bretagne","J48-0300","l'Isole","100101","0000000134","Onde OFB","1","Ecoulement visible",-3.736108361,48.084171493,2025-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"5593","J4803011","ISOLE","29","Finistère","29274","SCAER","53","Bretagne","04","Loire-Bretagne","J48-0300","l'Isole","98895","0000000134","Onde OFB","1","Ecoulement visible",-3.736108361,48.084171493,2024-09-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"5594","J4803011","ISOLE","29","Finistère","29274","SCAER","53","Bretagne","04","Loire-Bretagne","J48-0300","l'Isole","98764","0000000134","Onde OFB","1","Ecoulement visible",-3.736108361,48.084171493,2024-08-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"5595","J4803011","ISOLE","29","Finistère","29274","SCAER","53","Bretagne","04","Loire-Bretagne","J48-0300","l'Isole","98610","0000000134","Onde OFB","1","Ecoulement visible",-3.736108361,48.084171493,2024-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"5596","J4803011","ISOLE","29","Finistère","29274","SCAER","53","Bretagne","04","Loire-Bretagne","J48-0300","l'Isole","98391","0000000134","Onde OFB","1","Ecoulement visible",-3.736108361,48.084171493,2024-06-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"5597","J4803011","ISOLE","29","Finistère","29274","SCAER","53","Bretagne","04","Loire-Bretagne","J48-0300","l'Isole","98287","0000000134","Onde OFB","1","Ecoulement visible",-3.736108361,48.084171493,2024-05-24,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
